"Date","Price","Open","High","Low","Vol.","Change %"
"09/13/2022","29.450","30.000","30.050","29.450","394.40K","-1.83%"
"09/12/2022","30.000","29.950","30.300","29.900","1.25M","0.33%"
"09/09/2022","29.900","29.800","29.900","29.050","620.80K","0.00%"
"09/08/2022","29.900","28.300","29.900","28.300","1.31M","6.03%"
"09/07/2022","28.200","29.800","29.950","28.200","1.22M","-5.69%"
"09/06/2022","29.900","29.700","29.900","29.500","641.50K","0.67%"
"09/05/2022","29.700","29.800","30.000","28.850","596.40K","-0.34%"
"09/02/2022","29.800","28.200","29.800","28.200","757.30K","6.24%"
"09/01/2022","28.050","29.950","29.950","28.050","1.75M","-6.34%"
"08/31/2022","29.950","30.150","30.200","29.800","535.40K","1.18%"
"08/30/2022","29.600","30.000","30.500","29.600","1.01M","-1.33%"
"08/26/2022","30.000","29.800","30.450","29.500","979.30K","1.01%"
"08/25/2022","29.700","28.650","29.800","28.650","365.10K","2.41%"
"08/24/2022","29.000","29.500","29.500","28.900","1.05M","-1.86%"
"08/23/2022","29.550","30.000","30.050","28.600","1.31M","-1.83%"
"08/22/2022","30.100","29.950","30.250","29.900","357.30K","0.00%"
"08/19/2022","30.100","30.000","30.300","29.900","634.70K","0.17%"
"08/18/2022","30.050","30.550","30.550","30.000","371.50K","-1.96%"
"08/17/2022","30.650","30.500","31.200","30.000","1.67M","-0.97%"
"08/16/2022","30.950","30.200","30.950","29.900","2.42M","3.17%"
"08/15/2022","30.000","30.450","30.450","29.850","439.60K","-1.48%"
"08/12/2022","30.450","29.250","30.650","29.200","1.52M","4.46%"
"08/11/2022","29.150","28.500","31.100","28.500","8.19M","2.64%"
"08/10/2022","28.400","28.000","28.400","27.600","3.89M","2.16%"
"08/09/2022","27.800","27.500","28.100","27.350","1.03M","0.91%"
"08/08/2022","27.550","28.000","28.000","27.550","480.80K","0.18%"
"08/05/2022","27.500","28.100","28.200","27.250","986.80K","-3.17%"
"08/04/2022","28.400","28.400","28.850","27.800","2.84M","0.00%"
"08/03/2022","28.400","27.000","28.450","27.000","2.36M","5.19%"
"08/02/2022","27.000","27.500","27.800","26.700","1.52M","-1.82%"
"08/01/2022","27.500","27.600","29.150","27.050","5.86M","-0.54%"
"07/29/2022","27.650","25.450","28.000","25.450","5.72M","8.86%"
"07/28/2022","25.400","24.000","25.400","24.000","1.32M","6.95%"
"07/27/2022","23.750","23.350","23.900","23.200","340.70K","1.71%"
"07/26/2022","23.350","23.500","23.700","23.000","380.40K","-0.64%"
"07/25/2022","23.500","23.000","23.500","22.750","67.00K","2.17%"
"07/22/2022","23.000","22.350","23.200","22.350","2.42M","2.91%"
"07/21/2022","22.350","23.350","23.500","22.250","1.63M","-4.28%"
"07/20/2022","23.350","22.700","23.450","22.700","876.80K","3.78%"
"07/19/2022","22.500","21.800","23.500","21.800","2.34M","3.21%"
"07/18/2022","21.800","22.450","22.450","21.750","3.55M","-2.46%"
"07/15/2022","22.350","21.650","22.350","21.600","2.58M","3.71%"
"07/14/2022","21.550","22.550","22.550","21.050","4.62M","-6.30%"
"07/13/2022","23.000","23.900","23.900","22.550","2.94M","-3.77%"
"07/12/2022","23.900","23.900","23.950","23.550","690.90K","-0.21%"
"07/11/2022","23.950","23.500","23.950","23.400","280.50K","1.70%"
