"Date","Price","Open","High","Low","Vol.","Change %"
"08/10/2022","1.66","1.65","1.66","1.64","40.64M","0.57%"
"08/09/2022","1.65","1.64","1.66","1.63","57.39M","1.16%"
"08/08/2022","1.64","1.54","1.64","1.54","62.93M","6.17%"
"08/05/2022","1.54","1.53","1.54","1.52","12.20M","0.62%"
"08/04/2022","1.53","1.53","1.54","1.51","20.77M","0.00%"
"08/03/2022","1.53","1.54","1.55","1.52","10.14M","0.00%"
"08/02/2022","1.53","1.55","1.55","1.51","12.04M","-1.23%"
"08/01/2022","1.55","1.55","1.56","1.53","9.24M","0.62%"
"07/29/2022","1.54","1.58","1.58","1.54","9.84M","-2.41%"
"07/28/2022","1.58","1.56","1.58","1.56","15.61M","1.22%"
"07/27/2022","1.56","1.57","1.58","1.54","7.11M","-0.61%"
"07/26/2022","1.57","1.54","1.58","1.54","26.44M","1.85%"
"07/25/2022","1.54","1.56","1.56","1.52","16.75M","-0.61%"
"07/22/2022","1.55","1.55","1.57","1.53","11.15M","0.00%"
"07/21/2022","1.55","1.53","1.55","1.52","34.00M","1.88%"
"07/20/2022","1.52","1.50","1.53","1.49","10.31M","1.27%"
"07/19/2022","1.50","1.50","1.50","1.47","6.82M","1.28%"
"07/18/2022","1.48","1.51","1.51","1.48","9.69M","-1.89%"
"07/15/2022","1.51","1.50","1.52","1.47","18.19M","0.63%"
"07/14/2022","1.50","1.48","1.53","1.48","26.59M","1.28%"
"07/13/2022","1.48","1.59","1.59","1.48","64.51M","-6.59%"
"07/12/2022","1.59","1.62","1.62","1.56","51.86M","-2.34%"
"07/11/2022","1.63","1.66","1.68","1.62","113.68M","-2.29%"
"07/08/2022","1.66","1.63","1.66","1.63","41.76M","3.55%"
"07/07/2022","1.61","1.63","1.64","1.57","72.78M","-1.17%"
"07/06/2022","1.63","1.66","1.69","1.63","47.33M","-2.84%"
"07/05/2022","1.67","1.63","1.68","1.63","43.65M","1.15%"
"07/04/2022","1.65","1.60","1.67","1.60","58.64M","3.57%"
"07/01/2022","1.60","1.55","1.61","1.55","31.68M","2.44%"
"06/30/2022","1.56","1.58","1.58","1.52","27.93M","-1.20%"
"06/29/2022","1.58","1.61","1.61","1.56","29.14M","-1.19%"
"06/28/2022","1.60","1.57","1.64","1.57","94.50M","1.82%"
"06/27/2022","1.57","1.49","1.59","1.49","106.62M","7.14%"
"06/24/2022","1.46","1.43","1.47","1.43","13.47M","2.67%"
"06/23/2022","1.43","1.44","1.45","1.42","28.61M","0.00%"
