"Date","Price","Open","High","Low","Vol.","Change %"
"06/03/2022","4.7800","4.8000","4.8000","4.7700","188.00K","-0.42%"
"06/02/2022","4.8000","4.8000","4.8200","4.7500","1.15M","0.00%"
"06/01/2022","4.8000","4.8200","4.8900","4.7500","487.00K","1.91%"
"05/31/2022","4.7100","4.7100","4.7500","4.7000","1.63M","0.21%"
"05/30/2022","4.7000","4.7200","4.7200","4.6800","1.05M","-0.21%"
"05/27/2022","4.7100","4.6600","4.7100","4.6500","506.00K","1.07%"
"05/26/2022","4.6600","4.6600","4.6600","4.6500","482.00K","0.00%"
"05/25/2022","4.6600","4.6600","4.6600","4.5700","335.00K","-0.43%"
"05/24/2022","4.6800","4.6500","4.7000","4.6400","49.00K","0.65%"
"05/23/2022","4.6500","4.7600","4.7600","4.6400","228.00K","0.00%"
"05/20/2022","4.6500","4.7300","4.7300","4.6500","236.00K","-1.06%"
"05/19/2022","4.7000","4.7000","4.7500","4.6700","4.05M","0.00%"
"05/18/2022","4.7000","4.6800","4.7000","4.6400","125.00K","0.43%"
"05/17/2022","4.6800","4.7100","4.7800","4.6600","233.00K","-1.47%"
"05/16/2022","4.7500","4.6400","4.7900","4.6000","243.00K","2.37%"
"05/13/2022","4.6400","4.7500","4.8300","4.6200","146.00K","-3.93%"
"05/12/2022","4.8300","4.7000","4.8300","4.6400","239.00K","1.26%"
"05/11/2022","4.7700","4.7000","4.7700","4.6200","232.00K","1.49%"
"05/10/2022","4.7000","4.8000","4.8000","4.6300","1.97M","-2.08%"
"05/06/2022","4.8000","4.8700","4.9200","4.8000","1.65M","-1.64%"
"05/05/2022","4.8800","4.8800","4.9200","4.8700","104.00K","-0.81%"
"05/04/2022","4.9200","4.9200","4.9200","4.8600","225.00K","1.03%"
"05/02/2022","4.8700","4.9000","4.9500","4.8700","169.00K","-0.61%"
"04/29/2022","4.9000","4.8300","4.9200","4.8300","587.00K","0.00%"
"04/28/2022","4.9000","4.8400","4.9000","4.8100","2.98M","1.24%"
"04/27/2022","4.8400","4.9000","4.9000","4.8400","787.00K","-1.02%"
"04/26/2022","4.8900","4.9000","4.9000","4.8800","575.00K","-0.20%"
"04/25/2022","4.9000","4.8900","4.9000","4.8800","466.00K","0.00%"
"04/22/2022","4.9000","4.9000","4.9000","4.8700","889.00K","0.00%"
"04/21/2022","4.9000","4.9500","4.9500","4.8700","1.32M","-1.01%"
"04/20/2022","4.9500","4.9400","4.9600","4.9200","145.00K","0.61%"
"04/19/2022","4.9200","4.9300","4.9400","4.9100","140.00K","-0.40%"
"04/18/2022","4.9400","4.9300","4.9500","4.9000","85.00K","0.20%"
"04/13/2022","4.9300","4.8700","4.9300","4.8400","366.00K","1.86%"
"04/12/2022","4.8400","4.9600","4.9600","4.8400","1.16M","-2.42%"
"04/11/2022","4.9600","4.9100","4.9700","4.9100","53.00K","0.40%"
"04/08/2022","4.9400","4.9700","4.9700","4.9300","154.00K","0.00%"
"04/07/2022","4.9400","4.9400","4.9900","4.9400","196.00K","0.00%"
"04/06/2022","4.9400","4.9400","4.9400","4.9300","311.00K","0.41%"
"04/05/2022","4.9200","4.9400","4.9500","4.9200","1.27M","-0.20%"
"04/04/2022","4.9300","4.9000","4.9400","4.8600","1.97M","1.86%"
"04/01/2022","4.8400","4.9500","4.9900","4.8400","1.70M","-2.02%"
"03/31/2022","4.9400","5.0000","5.0000","4.9400","413.00K","0.20%"
"03/30/2022","4.9300","4.9500","4.9800","4.9200","799.00K","0.61%"
"03/29/2022","4.9000","4.9100","4.9500","4.8900","1.44M","-1.61%"
"03/28/2022","4.9800","5.0200","5.0800","4.8300","140.40K","-0.80%"
"03/25/2022","5.0200","5.0000","5.1000","4.9800","985.00K","0.80%"
"03/24/2022","4.9800","4.9700","5.2500","4.9300","796.00K","1.01%"
"03/23/2022","4.9300","5.0000","5.0300","4.9200","225.70K","-1.99%"
"03/22/2022","5.0300","5.1000","5.1000","4.9700","580.00K","0.80%"
"03/21/2022","4.9900","5.0000","5.0500","4.9900","130.40K","-0.20%"
"03/18/2022","5.0000","5.0200","5.1000","4.9800","466.20K","-0.40%"
"03/17/2022","5.0200","4.9800","5.0600","4.9800","526.00K","2.45%"
"03/16/2022","4.9000","4.9800","4.9800","4.9000","251.00K","1.66%"
"03/15/2022","4.8200","5.0000","5.0000","4.7700","761.60K","-3.60%"
"03/14/2022","5.0000","5.0500","5.1000","4.9500","1.16M","-1.96%"
"03/11/2022","5.1000","5.1600","5.1600","5.0800","137.00K","-1.54%"
"03/10/2022","5.1800","5.1500","5.1800","5.1000","91.10K","0.58%"
"03/09/2022","5.1500","4.9300","5.2000","4.9200","1.23M","4.25%"
"03/08/2022","4.9400","5.0000","5.0000","4.9300","1.62M","-1.20%"
"03/07/2022","5.0000","5.1000","5.1000","4.9900","1.67M","-2.34%"
"03/04/2022","5.1200","5.1000","5.1300","5.0900","82.20K","0.39%"
"03/03/2022","5.1000","5.1200","5.1200","5.0900","81.40K","0.00%"
"03/02/2022","5.1000","5.1400","5.1900","5.1000","129.10K","-0.39%"
"03/01/2022","5.1200","5.0800","5.1400","5.0300","358.50K","0.39%"
"02/28/2022","5.1000","5.1000","5.2000","5.0600","1.24M","0.00%"
"02/24/2022","5.1000","5.2000","5.2000","5.1000","499.60K","-1.54%"
"02/23/2022","5.1800","5.2000","5.2000","5.1000","1.13M","-0.38%"
"02/22/2022","5.2000","5.2200","5.2200","5.1700","2.97M","-0.38%"
"02/21/2022","5.2200","5.2100","5.2400","5.2100","1.47M","0.00%"
"02/18/2022","5.2200","5.2300","5.2400","5.2100","2.62M","-0.19%"
"02/17/2022","5.2300","5.2200","5.2400","5.2200","2.39M","0.77%"
"02/16/2022","5.1900","5.1900","5.2200","5.1800","2.58M","0.19%"
"02/15/2022","5.1800","5.1900","5.2200","5.1700","266.70K","-0.19%"
"02/14/2022","5.1900","5.2000","5.2000","5.1700","2.63M","0.19%"
"02/11/2022","5.1800","5.1000","5.2000","5.1000","1.66M","1.57%"
"02/10/2022","5.1000","5.1000","5.2000","5.0900","2.11M","0.00%"
"02/09/2022","5.1000","5.1000","5.2000","5.1000","883.50K","0.00%"
"02/08/2022","5.1000","5.1300","5.2200","5.1000","2.54M","-0.58%"
"02/07/2022","5.1300","5.1500","5.2400","5.1300","1.38M","0.59%"
"02/04/2022","5.1000","5.2100","5.2200","5.1000","770.60K","-2.49%"
"02/03/2022","5.2300","5.2500","5.2500","5.2200","1.70M","-0.19%"
"02/02/2022","5.2400","5.2200","5.2600","5.2200","412.30K","0.00%"
"01/31/2022","5.2400","5.1200","5.2600","5.1200","695.80K","2.34%"
"01/28/2022","5.1200","5.1000","5.1300","5.0900","492.40K","0.39%"
"01/27/2022","5.1000","5.1000","5.1000","5.0900","57.00K","0.20%"
"01/26/2022","5.0900","5.0800","5.1300","5.0800","1.01M","-0.20%"
"01/25/2022","5.1000","5.1000","5.1000","5.0700","2.17M","0.00%"
"01/24/2022","5.1000","5.1500","5.1500","5.0500","2.13M","-0.78%"
"01/21/2022","5.1400","5.1100","5.1400","5.1100","821.70K","0.00%"
"01/20/2022","5.1400","5.1200","5.1400","5.1000","511.80K","0.39%"
"01/19/2022","5.1200","5.1400","5.1500","5.1000","711.80K","-0.58%"
"01/18/2022","5.1500","5.1500","5.1500","5.1400","2.47M","0.00%"
"01/17/2022","5.1500","5.1500","5.1600","5.0800","2.32M","0.00%"
"01/14/2022","5.1500","5.1900","5.1900","5.1300","1.50M","-0.58%"
"01/13/2022","5.1800","5.1900","5.1900","5.1600","647.80K","0.19%"
"01/12/2022","5.1700","5.1300","5.1900","5.1100","676.50K","0.78%"
"01/11/2022","5.1300","5.1200","5.1900","5.1000","893.40K","0.59%"
"01/10/2022","5.1000","5.0700","5.1900","5.0100","915.30K","0.59%"
"01/07/2022","5.0700","5.0600","5.0700","5.0300","225.80K","0.40%"
"01/06/2022","5.0500","5.2000","5.2000","5.0500","169.10K","-2.88%"
"01/05/2022","5.2000","5.1800","5.2100","5.1300","910.90K","0.19%"
"01/03/2022","5.1900","5.2100","5.2100","5.1200","583.50K","-0.19%"
"12/31/2021","5.2000","5.2000","5.2100","5.1600","856.20K","0.00%"
"12/29/2021","5.2000","5.1900","5.2200","5.1800","406.80K","0.19%"
"12/28/2021","5.1900","5.1500","5.2000","5.1400","346.40K","0.58%"
"12/27/2021","5.1600","5.1700","5.2100","5.1500","240.30K","-0.19%"
"12/24/2021","5.1700","5.1800","5.2000","5.1500","433.40K","-0.19%"
"12/23/2021","5.1800","5.1100","5.1800","5.1000","420.60K","1.97%"
"12/22/2021","5.0800","5.1400","5.1500","5.0800","526.80K","-0.78%"
"12/21/2021","5.1200","5.0800","5.1500","5.0800","246.60K","0.79%"
"12/20/2021","5.0800","5.1100","5.1500","5.0600","255.50K","0.40%"
"12/17/2021","5.0600","5.1300","5.1300","5.0600","964.90K","-0.59%"
"12/16/2021","5.0900","5.1500","5.2000","5.0800","755.20K","0.20%"
"12/15/2021","5.0800","5.1600","5.1800","5.0800","1.02M","-1.55%"
"12/14/2021","5.1600","5.1700","5.1800","5.1500","588.30K","-0.19%"
"12/13/2021","5.1700","5.2000","5.2200","5.1500","2.32M","0.00%"
"12/10/2021","5.1700","5.1800","5.1800","5.1000","507.90K","1.37%"
"12/09/2021","5.1000","5.2000","5.2000","5.1000","527.30K","-0.58%"
"12/07/2021","5.1300","5.1800","5.1800","5.0900","256.90K","0.79%"
"12/06/2021","5.0900","5.0700","5.1300","5.0700","438.00K","0.59%"
"12/03/2021","5.0600","5.1200","5.2000","5.0500","1.08M","-1.17%"
"12/02/2021","5.1200","5.0800","5.1900","5.0800","1.23M","0.79%"
"12/01/2021","5.0800","5.0800","5.2900","5.0800","3.24M","0.00%"
"11/29/2021","5.0800","5.1500","5.1500","5.0700","1.64M","-1.36%"
"11/26/2021","5.1500","5.2000","5.2400","5.1200","464.00K","-0.58%"
"11/25/2021","5.1800","5.2000","5.2000","5.1600","231.60K","-0.38%"
"11/24/2021","5.2000","5.2000","5.2500","5.2000","665.60K","-0.95%"
"11/23/2021","5.2500","5.1700","5.2500","5.1600","1.57M","1.55%"
"11/22/2021","5.1700","5.2700","5.3000","5.1600","1.63M","-1.90%"
"11/19/2021","5.2700","5.3900","5.3900","5.2700","2.07M","-2.04%"
"11/18/2021","5.3800","5.3700","5.4000","5.3700","2.57M","0.00%"
"11/17/2021","5.3800","5.3700","5.4100","5.3700","1.06M","0.19%"
"11/16/2021","5.3700","5.4500","5.4800","5.3700","1.33M","-1.10%"
"11/15/2021","5.4300","5.4600","5.4700","5.3800","4.67M","-0.37%"
"11/12/2021","5.4500","5.4300","5.4800","5.4300","6.08M","0.93%"
"11/11/2021","5.4000","5.3600","5.4400","5.3600","2.60M","0.93%"
"11/10/2021","5.3500","5.3300","5.3800","5.3200","4.30M","0.94%"
"11/09/2021","5.3000","5.2300","5.3200","5.2300","6.87M","1.92%"
"11/08/2021","5.2000","5.2400","5.2900","5.2000","10.00M","0.78%"
"11/05/2021","5.1600","5.3100","5.3100","5.1600","2.93M","-2.64%"
"11/04/2021","5.3000","5.3300","5.3400","5.2400","2.00M","-0.56%"
"11/03/2021","5.3300","5.3100","5.3500","5.3000","3.28M","1.14%"
