"Date","Price","Open","High","Low","Vol.","Change %"
"06/06/2022","7.000","7.380","7.380","7.000","2.90K","-1.41%"
"06/03/2022","7.100","7.300","7.300","7.100","0.20K","-2.74%"
"06/02/2022","7.300","7.250","7.300","7.250","0.80K","0.00%"
"06/01/2022","7.300","7.100","7.300","7.000","15.60K","2.82%"
"05/31/2022","7.100","7.200","7.400","7.100","14.40K","-1.39%"
"05/30/2022","7.200","7.000","7.200","7.000","1.30K","0.00%"
"05/27/2022","7.200","6.910","7.400","6.910","4.00K","0.00%"
"05/26/2022","7.200","7.400","7.400","7.200","9.20K","0.14%"
"05/25/2022","7.190","7.300","7.300","6.860","7.50K","4.81%"
"05/24/2022","6.860","6.840","6.860","6.840","2.80K","0.00%"
"05/23/2022","6.860","6.900","7.420","6.840","29.40K","-0.58%"
"05/20/2022","6.900","7.420","7.420","6.860","0.50K","0.00%"
"05/19/2022","6.900","6.900","7.000","6.850","2.30K","0.00%"
"05/18/2022","6.900","6.900","6.900","6.900","16.00K","0.88%"
"05/17/2022","6.840","7.080","7.080","6.840","104.90K","-0.73%"
"05/16/2022","6.890","6.810","7.420","6.810","30.90K","-0.14%"
"05/13/2022","6.900","6.900","6.900","6.900","0.50K","0.88%"
"05/12/2022","6.840","6.900","6.900","6.840","9.00K","-0.87%"
"05/11/2022","6.900","6.950","6.950","6.830","5.70K","-0.29%"
"05/10/2022","6.920","7.050","7.050","6.800","52.50K","-1.84%"
"05/06/2022","7.050","7.300","7.300","6.810","35.70K","-4.34%"
"05/05/2022","7.370","7.400","7.400","7.200","10.80K","0.96%"
"05/04/2022","7.300","7.210","7.400","7.210","14.70K","-1.08%"
"05/02/2022","7.380","7.240","7.380","7.240","20.40K","5.43%"
"04/29/2022","7.000","7.570","7.570","6.800","159.30K","-7.53%"
"04/28/2022","7.570","7.510","7.570","7.500","7.20K","0.13%"
"04/27/2022","7.560","7.550","7.560","7.550","2.80K","5.73%"
"04/26/2022","7.150","7.550","7.550","7.000","10.10K","-5.30%"
"04/25/2022","7.550","7.260","7.560","7.260","8.40K","0.00%"
"04/22/2022","7.550","7.550","7.550","7.550","0.30K","0.67%"
"04/21/2022","7.500","7.310","7.500","7.310","10.20K","0.00%"
"04/20/2022","7.500","7.500","7.500","7.400","7.20K","-0.66%"
"04/19/2022","7.550","7.520","7.550","7.520","21.00K","0.40%"
"04/18/2022","7.520","7.300","7.520","7.300","10.50K","3.01%"
"04/13/2022","7.300","7.520","7.520","7.300","7.10K","-2.93%"
"04/12/2022","7.520","7.500","7.530","7.500","12.40K","0.27%"
"04/11/2022","7.500","7.500","7.500","7.320","8.40K","0.00%"
"04/08/2022","7.500","7.490","7.500","7.400","37.00K","0.13%"
"04/07/2022","7.490","7.490","7.490","7.490","14.00K","0.00%"
"04/06/2022","7.490","7.480","7.490","7.480","54.60K","0.00%"
"04/04/2022","7.490","7.230","7.490","7.230","27.40K","2.46%"
"04/01/2022","7.310","7.310","7.310","7.300","1.80K","0.00%"
"03/31/2022","7.310","7.480","7.480","7.300","1.40K","-2.27%"
"03/30/2022","7.480","7.180","7.480","7.180","3.90K","-0.13%"
"03/29/2022","7.490","7.490","7.490","7.490","1.00K","4.46%"
"03/28/2022","7.170","7.400","7.450","7.170","4.90K","-1.65%"
"03/25/2022","7.290","7.290","7.290","7.290","2.40K","-0.14%"
"03/23/2022","7.300","7.300","7.470","7.300","6.20K","0.00%"
"03/22/2022","7.300","7.460","7.460","7.300","1.80K","-1.88%"
"03/21/2022","7.440","7.440","7.470","7.160","4.20K","0.00%"
"03/18/2022","7.440","7.440","7.440","7.440","0.70K","-0.67%"
"03/17/2022","7.490","7.150","7.490","7.150","2.30K","4.03%"
"03/16/2022","7.200","7.200","7.490","7.200","10.00K","0.00%"
"03/15/2022","7.200","7.290","7.300","7.200","39.90K","-1.23%"
"03/14/2022","7.290","7.400","7.500","7.290","22.40K","-2.80%"
"03/11/2022","7.500","7.500","7.500","7.290","8.00K","2.88%"
"03/10/2022","7.290","7.290","7.290","7.290","4.10K","-0.14%"
"03/09/2022","7.300","7.300","7.500","7.300","12.30K","0.00%"
"03/08/2022","7.300","7.400","7.400","7.300","4.60K","0.00%"
"03/07/2022","7.300","7.500","7.500","7.300","6.70K","-2.67%"
"03/04/2022","7.500","7.300","7.500","7.300","1.40K","0.00%"
"03/03/2022","7.500","7.500","7.500","7.300","22.90K","2.74%"
"03/02/2022","7.300","7.400","7.400","7.300","60.70K","-0.41%"
"03/01/2022","7.330","7.340","7.450","7.320","105.20K","-2.27%"
"02/28/2022","7.500","7.500","7.500","7.340","6.00K","0.00%"
"02/24/2022","7.500","7.330","7.500","7.330","20.70K","-1.32%"
"02/23/2022","7.600","7.350","7.600","7.340","30.50K","3.40%"
"02/22/2022","7.350","7.400","7.400","7.330","4.10K","-0.41%"
"02/21/2022","7.380","7.500","7.500","7.340","7.30K","-1.60%"
"02/18/2022","7.500","7.500","7.500","7.460","7.00K","0.00%"
"02/17/2022","7.500","7.450","7.500","7.450","4.90K","1.35%"
"02/16/2022","7.400","7.400","7.420","7.400","2.70K","0.00%"
"02/15/2022","7.400","7.500","7.500","7.400","10.00K","0.27%"
"02/14/2022","7.380","7.350","7.450","7.350","1.00K","0.54%"
"02/11/2022","7.340","7.470","7.470","7.340","11.30K","-1.87%"
"02/10/2022","7.480","7.490","7.500","7.480","16.00K","0.00%"
"02/09/2022","7.480","7.550","7.550","7.480","13.50K","-0.93%"
"02/08/2022","7.550","7.570","7.600","7.340","19.60K","-0.53%"
"02/07/2022","7.590","7.400","7.600","7.330","4.40K","1.20%"
"02/04/2022","7.500","7.500","7.500","7.340","22.50K","0.00%"
"02/03/2022","7.500","7.500","7.500","7.400","0.50K","2.18%"
"02/02/2022","7.340","7.600","7.600","7.340","19.50K","-0.94%"
"01/31/2022","7.410","7.500","7.600","7.410","14.80K","-1.20%"
"01/28/2022","7.500","7.500","7.500","7.500","1.70K","0.00%"
"01/27/2022","7.500","7.500","7.500","7.500","3.00K","0.81%"
"01/26/2022","7.440","7.500","7.500","7.440","14.10K","-0.13%"
"01/25/2022","7.450","7.450","7.450","7.450","3.10K","0.68%"
"01/24/2022","7.400","7.330","7.400","7.330","10.70K","0.82%"
"01/21/2022","7.340","7.330","7.350","7.330","2.80K","0.14%"
"01/20/2022","7.330","7.330","7.330","7.330","3.80K","0.00%"
"01/19/2022","7.330","7.500","7.500","7.330","12.40K","-2.27%"
"01/18/2022","7.500","7.450","7.500","7.300","16.00K","0.00%"
"01/17/2022","7.500","7.500","7.500","7.410","24.50K","0.00%"
"01/14/2022","7.500","7.500","7.500","7.300","75.10K","0.00%"
"01/13/2022","7.500","7.530","7.800","7.500","15.00K","-0.13%"
"01/12/2022","7.510","7.510","7.520","7.510","6.60K","0.00%"
"01/11/2022","7.510","7.520","7.520","7.510","17.10K","-3.10%"
"01/10/2022","7.750","7.510","7.800","7.510","10.70K","2.79%"
"01/07/2022","7.540","7.790","7.800","7.500","3.70K","-3.21%"
