"Date","Price","Open","High","Low","Vol.","Change %"
"10/13/2022","0.58","0.58","0.59","0.56","1.49M","0.00%"
"10/12/2022","0.58","0.57","0.59","0.55","4.77M","1.75%"
"10/11/2022","0.57","0.57","0.57","0.55","600.00K","1.79%"
"10/10/2022","0.56","0.56","0.57","0.54","1.77M","-3.45%"
"10/07/2022","0.58","0.58","0.58","0.57","1.36M","-1.69%"
"10/06/2022","0.59","0.54","0.59","0.54","9.93M","5.36%"
"10/05/2022","0.56","0.56","0.57","0.54","9.92M","0.00%"
"10/04/2022","0.56","0.53","0.57","0.53","14.51M","7.69%"
"10/03/2022","0.52","0.54","0.54","0.51","2.86M","-1.89%"
"09/30/2022","0.53","0.55","0.55","0.50","18.71M","-5.36%"
"09/29/2022","0.56","0.57","0.58","0.55","8.19M","1.82%"
"09/28/2022","0.55","0.60","0.62","0.55","18.58M","-9.84%"
"09/27/2022","0.61","0.64","0.65","0.60","13.13M","-6.15%"
"09/23/2022","0.65","0.64","0.65","0.63","1.42M","1.56%"
"09/22/2022","0.64","0.64","0.65","0.63","8.52M","-1.54%"
"09/21/2022","0.65","0.66","0.66","0.64","1.46M","-1.52%"
"09/20/2022","0.66","0.64","0.66","0.64","5.08M","1.54%"
"09/19/2022","0.65","0.67","0.68","0.64","9.00M","-1.52%"
"09/16/2022","0.66","0.66","0.68","0.66","2.52M","-1.49%"
"09/15/2022","0.67","0.66","0.68","0.66","4.81M","1.52%"
"09/14/2022","0.66","0.66","0.68","0.65","7.73M","-2.94%"
"09/13/2022","0.68","0.68","0.69","0.66","6.03M","0.00%"
"09/12/2022","0.68","0.67","0.69","0.66","12.11M","1.49%"
"09/09/2022","0.67","0.69","0.70","0.67","15.58M","-2.90%"
"09/08/2022","0.69","0.71","0.73","0.69","29.83M","-1.43%"
"09/07/2022","0.70","0.71","0.72","0.70","25.16M","0.00%"
"09/06/2022","0.70","0.67","0.70","0.67","37.40M","4.48%"
"09/05/2022","0.67","0.67","0.69","0.65","17.24M","-1.47%"
"09/02/2022","0.68","0.69","0.72","0.68","43.49M","-1.45%"
"09/01/2022","0.69","0.68","0.69","0.67","11.11M","2.99%"
"08/31/2022","0.67","0.66","0.68","0.66","12.74M","0.00%"
"08/30/2022","0.67","0.65","0.68","0.63","16.43M","1.52%"
"08/26/2022","0.66","0.65","0.67","0.64","9.95M","1.54%"
"08/25/2022","0.65","0.63","0.65","0.63","11.75M","3.17%"
"08/24/2022","0.63","0.60","0.64","0.60","24.80M","5.00%"
"08/23/2022","0.60","0.63","0.64","0.59","60.50M","-6.25%"
"08/22/2022","0.64","0.65","0.65","0.63","13.89M","-1.54%"
"08/19/2022","0.65","0.65","0.67","0.64","11.43M","0.00%"
"08/18/2022","0.65","0.67","0.68","0.64","15.79M","-2.99%"
"08/17/2022","0.67","0.68","0.69","0.66","11.72M","0.00%"
"08/16/2022","0.67","0.64","0.68","0.64","31.62M","4.69%"
"08/15/2022","0.64","0.64","0.65","0.63","8.91M","0.00%"
"08/12/2022","0.64","0.67","0.67","0.63","15.62M","-1.54%"
"08/11/2022","0.65","0.65","0.67","0.65","25.33M","0.00%"
"08/10/2022","0.65","0.65","0.66","0.64","5.77M","0.00%"
"08/09/2022","0.65","0.65","0.66","0.64","21.05M","1.56%"
"08/08/2022","0.64","0.63","0.65","0.63","20.13M","1.59%"
"08/05/2022","0.63","0.67","0.68","0.63","48.83M","-5.97%"
"08/04/2022","0.67","0.69","0.69","0.67","7.04M","-1.47%"
"08/03/2022","0.68","0.68","0.71","0.67","28.43M","0.00%"
"08/02/2022","0.68","0.68","0.69","0.67","11.97M","0.00%"
"08/01/2022","0.68","0.68","0.68","0.66","5.50M","1.49%"
"07/29/2022","0.67","0.68","0.69","0.65","20.34M","-1.47%"
"07/28/2022","0.68","0.68","0.69","0.67","6.99M","0.00%"
"07/27/2022","0.68","0.70","0.70","0.67","20.42M","-1.45%"
"07/26/2022","0.69","0.68","0.71","0.68","43.39M","2.99%"
"07/25/2022","0.67","0.64","0.68","0.63","35.80M","4.69%"
"07/22/2022","0.64","0.64","0.65","0.63","14.03M","0.00%"
"07/21/2022","0.64","0.63","0.66","0.62","44.08M","1.59%"
"07/20/2022","0.63","0.66","0.67","0.62","50.50M","-4.55%"
"07/19/2022","0.66","0.68","0.69","0.65","21.53M","-2.94%"
"07/18/2022","0.68","0.63","0.68","0.63","31.84M","7.94%"
"07/15/2022","0.63","0.63","0.64","0.62","6.93M","1.61%"
"07/14/2022","0.62","0.65","0.65","0.62","13.58M","-4.62%"
"07/13/2022","0.65","0.66","0.67","0.64","16.98M","-1.52%"
"07/12/2022","0.66","0.65","0.67","0.64","37.00M","3.13%"
"07/11/2022","0.64","0.60","0.65","0.59","32.37M","8.47%"
"07/08/2022","0.59","0.59","0.60","0.58","3.04M","0.00%"
"07/07/2022","0.59","0.59","0.61","0.58","6.24M","-1.67%"
"07/06/2022","0.60","0.58","0.60","0.57","3.92M","3.45%"
"07/05/2022","0.58","0.55","0.59","0.55","6.59M","5.45%"
"07/04/2022","0.55","0.57","0.58","0.54","11.59M","-3.51%"
