"Date","Price","Open","High","Low","Vol.","Change %"
"05/16/2022","3.770","3.750","3.800","3.730","15.61M","0.53%"
"05/13/2022","3.750","3.790","3.800","3.700","29.45M","-1.32%"
"05/12/2022","3.800","3.780","3.810","3.760","19.21M","-0.52%"
"05/11/2022","3.820","3.810","3.820","3.750","17.46M","0.26%"
"05/10/2022","3.810","3.740","3.840","3.600","22.27M","0.53%"
"05/06/2022","3.790","3.800","3.820","3.780","10.69M","-0.52%"
"05/05/2022","3.810","3.830","3.830","3.780","18.37M","-0.26%"
"05/04/2022","3.820","3.820","3.830","3.780","10.75M","0.00%"
"05/02/2022","3.820","3.800","3.840","3.790","14.20M","0.53%"
"04/29/2022","3.800","3.850","3.850","3.800","50.38M","-1.30%"
"04/28/2022","3.850","3.810","3.850","3.800","17.04M","1.05%"
"04/27/2022","3.810","3.860","3.860","3.810","18.61M","-1.30%"
"04/26/2022","3.860","3.830","3.870","3.810","12.93M","0.78%"
"04/25/2022","3.830","3.820","3.830","3.780","11.32M","-0.78%"
"04/22/2022","3.860","3.850","3.890","3.830","8.75M","0.52%"
"04/21/2022","3.840","3.880","3.890","3.830","21.25M","-1.03%"
"04/20/2022","3.880","3.880","3.890","3.850","19.29M","0.00%"
"04/19/2022","3.880","3.890","3.920","3.870","23.28M","0.00%"
"04/18/2022","3.880","3.840","3.880","3.830","8.44M","1.31%"
"04/13/2022","3.830","3.830","3.840","3.800","12.00M","0.00%"
"04/12/2022","3.830","3.820","3.840","3.810","23.33M","0.00%"
"04/11/2022","3.830","3.840","3.840","3.810","10.97M","0.26%"
"04/08/2022","3.820","3.750","3.840","3.750","18.53M","2.14%"
"04/07/2022","3.740","3.800","3.800","3.710","14.10M","-1.06%"
"04/06/2022","3.780","3.800","3.800","3.760","6.89M","-0.53%"
"04/05/2022","3.800","3.790","3.800","3.730","4.57M","0.53%"
"04/04/2022","3.780","3.730","3.780","3.730","3.86M","1.34%"
"04/01/2022","3.730","3.750","3.790","3.730","5.99M","-1.84%"
"03/31/2022","3.800","3.800","3.810","3.740","19.80M","0.00%"
"03/30/2022","3.800","3.790","3.830","3.780","32.58M","1.33%"
"03/29/2022","3.750","3.790","3.790","3.740","7.58M","-1.06%"
"03/28/2022","3.790","3.780","3.790","3.720","3.31M","0.26%"
"03/25/2022","3.780","3.790","3.800","3.730","7.21M","-0.26%"
"03/24/2022","3.790","3.750","3.810","3.690","14.27M","1.07%"
"03/23/2022","3.750","3.750","3.750","3.700","7.90M","0.00%"
"03/22/2022","3.750","3.720","3.750","3.670","20.77M","1.08%"
"03/21/2022","3.710","3.770","3.770","3.700","16.11M","-1.59%"
"03/18/2022","3.770","3.780","3.820","3.690","55.86M","0.27%"
"03/17/2022","3.760","3.740","3.770","3.710","28.49M","1.35%"
"03/16/2022","3.710","3.630","3.710","3.630","21.57M","3.06%"
"03/15/2022","3.600","3.590","3.600","3.520","23.22M","0.28%"
"03/14/2022","3.590","3.620","3.630","3.550","32.10M","-0.28%"
"03/11/2022","3.600","3.760","3.760","3.600","28.03M","-2.70%"
"03/10/2022","3.700","3.720","3.760","3.670","21.10M","0.27%"
"03/09/2022","3.690","3.710","3.760","3.690","16.17M","-0.81%"
"03/08/2022","3.720","3.740","3.740","3.700","42.07M","-0.80%"
"03/07/2022","3.750","3.790","3.790","3.720","29.85M","-1.32%"
"03/04/2022","3.800","3.800","3.810","3.780","11.90M","0.00%"
"03/03/2022","3.800","3.820","3.840","3.790","11.66M","-0.26%"
"03/02/2022","3.810","3.860","3.860","3.810","15.13M","-1.55%"
"03/01/2022","3.870","3.860","3.890","3.840","11.73M","0.26%"
"02/28/2022","3.860","3.760","3.860","3.760","32.62M","1.58%"
"02/24/2022","3.800","3.820","3.860","3.750","29.73M","-0.78%"
"02/23/2022","3.830","3.820","3.850","3.810","22.81M","-1.03%"
"02/22/2022","3.870","3.800","3.870","3.800","20.93M","1.31%"
"02/21/2022","3.820","3.850","3.850","3.750","20.18M","-1.04%"
"02/18/2022","3.860","3.870","3.890","3.830","59.34M","-0.52%"
"02/17/2022","3.880","3.820","3.910","3.810","38.40M","5.15%"
"02/16/2022","3.690","3.670","3.760","3.670","36.49M","2.50%"
"02/15/2022","3.600","3.670","3.710","3.600","33.69M","-1.91%"
"02/14/2022","3.670","3.730","3.790","3.670","31.52M","-0.81%"
"02/11/2022","3.700","3.820","3.830","3.700","52.04M","-2.89%"
"02/10/2022","3.810","3.800","3.850","3.800","20.82M","0.26%"
"02/09/2022","3.800","3.840","3.880","3.800","36.95M","-0.26%"
"02/08/2022","3.810","3.830","3.850","3.810","13.37M","0.26%"
"02/07/2022","3.800","3.830","3.860","3.800","23.49M","-0.26%"
"02/04/2022","3.810","3.850","3.910","3.810","23.65M","-1.30%"
"02/03/2022","3.860","3.910","3.910","3.830","14.56M","-1.03%"
"02/02/2022","3.900","3.840","3.940","3.840","17.00M","1.30%"
"01/31/2022","3.850","3.800","3.880","3.800","10.17M","1.85%"
"01/28/2022","3.780","3.840","3.840","3.780","12.51M","-0.26%"
"01/27/2022","3.790","3.790","3.830","3.790","12.90M","0.00%"
"01/26/2022","3.790","3.820","3.830","3.790","17.29M","-0.52%"
"01/25/2022","3.810","3.840","3.850","3.800","19.38M","-0.78%"
"01/24/2022","3.840","3.880","3.890","3.820","12.59M","-1.29%"
"01/21/2022","3.890","3.900","3.900","3.860","10.86M","0.26%"
"01/20/2022","3.880","3.900","3.900","3.860","8.65M","0.00%"
"01/19/2022","3.880","3.900","3.920","3.870","15.30M","-0.77%"
"01/18/2022","3.910","3.900","3.950","3.890","14.01M","0.26%"
"01/17/2022","3.900","3.980","3.980","3.900","6.00M","-1.02%"
"01/14/2022","3.940","3.990","4.020","3.940","13.52M","-1.25%"
"01/13/2022","3.990","3.950","3.990","3.940","8.71M","2.31%"
"01/12/2022","3.900","3.950","3.980","3.900","10.10M","0.00%"
"01/11/2022","3.900","3.860","3.970","3.860","13.12M","1.30%"
"01/10/2022","3.850","3.820","3.880","3.790","14.77M","0.00%"
"01/07/2022","3.850","3.890","3.890","3.800","5.65M","0.00%"
"01/06/2022","3.850","3.840","3.850","3.790","8.81M","0.26%"
"01/05/2022","3.840","3.870","3.890","3.780","22.13M","-1.29%"
"01/03/2022","3.890","3.900","3.900","3.860","5.06M","-0.26%"
"12/31/2021","3.900","4.000","4.000","3.880","9.51M","-2.74%"
"12/29/2021","4.010","3.960","4.030","3.950","13.92M","1.26%"
"12/28/2021","3.960","3.950","4.000","3.920","5.38M","0.25%"
"12/27/2021","3.950","3.960","3.960","3.910","4.77M","-0.25%"
"12/24/2021","3.960","4.000","4.000","3.950","2.69M","-0.75%"
"12/23/2021","3.990","3.900","4.000","3.900","7.91M","2.84%"
"12/22/2021","3.880","3.890","3.920","3.880","7.54M","0.00%"
"12/21/2021","3.880","3.900","3.920","3.860","14.58M","-0.51%"
"12/20/2021","3.900","3.890","3.920","3.870","6.21M","0.26%"
"12/17/2021","3.890","3.890","3.910","3.870","16.08M","0.26%"
"12/16/2021","3.880","3.860","3.910","3.860","17.69M","0.52%"
"12/15/2021","3.860","3.870","3.910","3.830","24.84M","-0.26%"
"12/14/2021","3.870","3.860","3.910","3.860","9.78M","0.52%"
"12/13/2021","3.850","3.900","3.920","3.850","13.07M","-0.77%"
"12/10/2021","3.880","3.920","3.930","3.860","8.85M","-1.27%"
"12/09/2021","3.930","3.900","3.930","3.860","13.65M","2.08%"
"12/07/2021","3.850","3.890","3.930","3.850","11.07M","-1.03%"
"12/06/2021","3.890","3.870","3.930","3.870","11.76M","0.78%"
"12/03/2021","3.860","3.910","3.930","3.860","16.21M","0.00%"
"12/02/2021","3.860","3.820","3.900","3.820","18.87M","1.31%"
"12/01/2021","3.810","4.000","4.020","3.810","20.76M","-6.16%"
"11/29/2021","4.060","3.990","4.060","3.870","60.14M","-0.25%"
"11/26/2021","4.070","4.080","4.080","4.040","22.02M","-0.49%"
"11/25/2021","4.090","4.100","4.100","4.050","9.01M","-0.24%"
"11/24/2021","4.100","4.100","4.100","4.000","15.24M","0.00%"
"11/23/2021","4.100","4.000","4.100","3.950","19.19M","2.50%"
"11/22/2021","4.000","4.000","4.000","3.940","12.88M","0.00%"
"11/19/2021","4.000","4.010","4.010","3.930","7.62M","0.00%"
"11/18/2021","4.000","4.070","4.070","3.950","15.55M","-1.72%"
"11/17/2021","4.070","4.050","4.080","4.030","13.16M","0.49%"
"11/16/2021","4.050","4.040","4.090","4.000","15.66M","0.50%"
"11/15/2021","4.030","4.030","4.040","4.010","8.03M","0.50%"
"11/12/2021","4.010","4.010","4.030","3.990","22.54M","-0.25%"
"11/11/2021","4.020","4.020","4.030","4.000","15.96M","0.00%"
"11/10/2021","4.020","4.050","4.050","3.990","15.02M","0.00%"
"11/09/2021","4.020","4.000","4.040","3.990","19.05M","0.75%"
"11/08/2021","3.990","3.920","4.060","3.900","26.89M","2.84%"
"11/05/2021","3.880","3.900","3.930","3.860","11.39M","-0.26%"
"11/04/2021","3.890","3.910","3.940","3.860","10.61M","0.00%"
"11/03/2021","3.890","3.860","3.920","3.840","16.39M","2.37%"
"11/02/2021","3.800","3.820","3.950","3.750","64.82M","1.33%"
"10/29/2021","3.750","3.820","3.880","3.750","38.69M","-1.06%"
"10/28/2021","3.790","3.970","3.980","3.790","44.57M","-4.05%"
"10/27/2021","3.950","3.900","3.980","3.870","25.93M","1.28%"
"10/26/2021","3.900","4.050","4.060","3.900","30.71M","-2.74%"
"10/25/2021","4.010","4.140","4.140","4.010","23.73M","-3.14%"
"10/22/2021","4.140","4.170","4.180","4.100","9.17M","-0.96%"
"10/21/2021","4.180","4.060","4.180","4.060","49.95M","2.96%"
"10/20/2021","4.060","4.000","4.070","4.000","21.01M","1.50%"
